channelId,channelName,type,uploads,views,likes,comments,avg_views,er,shorts_ratio,median_views,p90_views,avg_subscribers
UC908f2Qj4Jz2bs9XzDdPMLg,Dr. DTS (PI·AL·NAM),creator,4,23937,453,44,5984.25,0.020763,0.5000,3818,11213.900000000001,194000.00
UCzjXBk6GY0wHt_iXAvKaaVA,MIYUT미윳,creator,1,22913,477,125,22913.00,0.026273,0.0000,22913,22913,278000.00
UChr2Yvl1kepJWL2Q8sX2Udg,로즈픽스rosefix,creator,1,20637,0,58,20637.00,0.002810,0.0000,20637,20637,177000.00
UCNdkkLZ3X8I6bYAHvP2pX9w,경렬한 의사 이경렬,creator,8,19727,81,1,2465.88,0.004157,0.8750,2576.5,3326.2999999999997,1330.00
UCxy44Bez_z6Oi-qb6Zg7Q4Q,이무라이프,creator,2,18745,598,15,9372.50,0.032702,1.0000,9372.5,12180.1,419.00
UC3qh3KVgHf44TkX-Cj_TNSg,닥터초이의 쁘띠튜브,creator,5,17898,43,13,3579.60,0.003129,0.4000,1911,6763.6,2550.00
UCzAuWHXkRR1fsEOsrHPiXTw,이뻐지겠습니다,creator,1,16928,77,11,16928.00,0.005198,1.0000,16928,16928,1620.00
UC6G6IIy7bEDEuZNX7zwxQzw,브이로규,creator,3,16660,195,80,5553.33,0.016507,0.0000,2334,11666,346.00
UC9NS3zb3HGvKDrG3mZl3AVA,오양부부 OH·YANG Couple,creator,3,15477,150,44,5159.00,0.012535,0.6667,3109,9875.400000000001,1470.00
UC5gZ3gg48QFj116j-yID0mw,다시온더튜브,creator,2,14124,32,0,7062.00,0.002266,1.0000,7062,12425.2,831.00
UCQOxUtjZJAQpxCIqBgfoCRA,셀코TV / 잘 먹고 잘 사는 방법,creator,1,13835,314,15,13835.00,0.023780,0.0000,13835,13835,969000.00
UCxA9k7UJz50ZJPa5aUGf7fw,피부가 예뻐지는 10분 · 피부텐텐,creator,2,13566,199,29,6783.00,0.016807,0.5000,6783,8982.2,318000.00
UCexNUECOJXH5DHbJERcaeBQ,요롱의사 예뻐지는 일기,creator,1,12994,62,1,12994.00,0.004848,1.0000,12994,12994,39200.00
UC1zJgYQvZMvCFx7XpM8g_Dg,청담에끌라드의원,hospital_clinic,2,12770,20,0,6385.00,0.001566,0.5000,6385,11288.2,11500.00
UCHsqTxhyOaumSAlfa7odQAg,피부대장 도블리TV,creator,9,12614,0,2,1401.56,0.000159,0.8889,1208,2620.2000000000003,1030.00
UCKJ0UXtUlQ0aLiUyTue0m3A,김시습,creator,1,12140,164,44,12140.00,0.017133,0.0000,12140,12140,4280.00
UCIEiLmu_FaZ-NNUrT45otHQ,피부는 밴스밴스,hospital_clinic,6,11870,20,0,1978.33,0.001685,0.8333,2083,3026.5,2510.00
UCH2gypqzCHmrHO6fpkExUBQ,오떠기,creator,2,11374,134,60,5687.00,0.017056,1.0000,5687,9587.800000000001,1380.00
UCv2elfnDe8QqdLg219wlWHA,세나,creator,1,11266,0,3,11266.00,0.000266,1.0000,11266,11266,255.00
UCRMPZtqIkUR2E_qTiLLF4XA,Christine Seo,creator,1,10692,150,1,10692.00,0.014123,1.0000,10692,10692,1860.00
UC4PEZowarm7AiYqROapFx5w,모두의 피부과,hospital_clinic,7,10322,29,3,1474.57,0.003100,0.8571,2016,2637.6000000000004,1940.00
UCQ7raMPLplkK3v01osRgW6A,815클리닉,hospital_clinic,6,10079,28,5,1679.83,0.003274,1.0000,1683.5,2179,1770.00
UCId6QkbbViCmvZCwmh_R14A,청담셀팅의원,hospital_clinic,5,10060,46,28,2012.00,0.007356,0.8000,2108,2364.4,28.00
UCP3lGatYwU3nvThFaPMDaDA,썰을 담다,creator,4,10047,13,0,2511.75,0.001294,1.0000,1936.5,5284.1,114000.00
UCEa4UCBSzNm-OCWRwvnaodA,# 메이 ,creator,1,9559,0,18,9559.00,0.001883,1.0000,9559,9559,1190.00
UCOAFrxd1bJY-NNypz6k1pDw,감자말랭이,creator,1,9309,0,35,9309.00,0.003760,0.0000,9309,9309,9870.00
UCHJPcrdjpmTMXKb6rWQDF-Q,고은피부 이고은,creator,3,9122,16,0,3040.67,0.001754,1.0000,2902,4345.2,736.00
UCxISEvXR3aWMxw-eup03oYg,요뜨,creator,1,9109,205,39,9109.00,0.026787,1.0000,9109,9109,1790.00
UC_kzH6xrqY1S92g78fhpmJQ,닥터M  성형외과 의사의 투자 이야기,hospital_clinic,4,8948,126,22,2237.00,0.016540,0.7500,2315,3486.5,597.00
UCvjmYao69vlJMJ6T7QxFIcQ,lovely오블리주,creator,1,8863,12,1,8863.00,0.001467,0.0000,8863,8863,696.00
UCqDmavT1EIU-qfezfVNWRtw,미모주치의 혜진 원장,creator,7,8794,123,11,1256.29,0.015238,0.7143,628,2369.2000000000003,85.00
UC2YjkXb4Ff0DEIOGHfmZlvQ,퍼플의원,hospital_clinic,20,8714,60,20,435.70,0.009181,0.9000,437.5,691.6000000000001,1070.00
UClQxoNN4nfaECCgdypcICeg,소리내어읽다,creator,1,8663,451,44,8663.00,0.057140,0.0000,8663,8663,558000.00
UCJCOPEfLBgssX9TXC_Zeyig,닥터스키니최보윤,creator,2,8646,75,2,4323.00,0.008906,0.5000,4323,7093.400000000001,139000.00
UC93jloEi7M5lvGHSXq_XzQA,닥터용배 Dr.newcell,creator,2,8496,20,2,4248.00,0.002589,1.0000,4248,6248.8,5510.00
UCWPBP2sSbAdMxuTliPcANug,금손닥터 이현주,hospital_clinic,2,7975,30,6,3987.50,0.004514,0.5000,3987.5,6630.3,13600.00
UCxuZNOyjmFDN2ZtSk81LErg,다혜가다했다DAHYE,creator,1,7947,213,37,7947.00,0.031458,0.0000,7947,7947,150000.00
UCoSxVcHd5cLqlbRcu-0CpMg,유경하다,creator,1,7516,75,27,7516.00,0.013571,0.0000,7516,7516,32700.00
UCroxkHNuIk9q8hgc0jRz5DA,피부구조대 오가나셀,creator,4,7451,49,8,1862.75,0.007650,0.7500,1715,2899.4000000000005,14000.00
UCrAW54GbKDjwOJgVicFaBGg,이차녕,creator,1,7423,244,44,7423.00,0.038798,0.0000,7423,7423,17000.00
UCTNW4Vg94coS11lXM22iUYQ,[브로리코TV],creator,8,7271,14,0,908.88,0.001925,1.0000,874,1736.9,932.00
UCvP4iY5NiFENtawqmXZ0zOw,Minea | 미네아,creator,1,7190,26,0,7190.00,0.003616,1.0000,7190,7190,35.00
UCMmWT0Gn_Tfb1HGoXw3M5Ug,닥터모네의 피부르박물관,creator,7,7138,51,12,1019.71,0.008826,0.8571,579,1948.800000000001,6760.00
UC56arIafM0L61ZNOchV854w,퀸메이커TV,creator,2,6958,15,3,3479.00,0.002587,1.0000,3479,4809.4,1150.00
UCQVjBIim1LFFp_GmFL7H3kA,닥터스 피부라운지,creator,2,6910,22,4,3455.00,0.003763,1.0000,3455,4843.8,1090.00
UCTrDtoIMwRkJo06dUcQsXEw,피부과전문의 오라뀨티비 Orakkyu TV,hospital_clinic,2,6728,21,3,3364.00,0.003567,1.0000,3364,4424,15400.00
UCwqPOtVUiPTvEmSEBODy_7w,에끌라 the Eclat -곧 40되는 코덕언니,creator,1,6348,68,14,6348.00,0.012917,1.0000,6348,6348,4060.00
UCfggJMmqDJjKoNgxnQbW98g,피부과전문의 피부담당 고원장,hospital_clinic,1,6328,48,2,6328.00,0.007901,1.0000,6328,6328,2750.00
UCSoq1F5SF2Awiey2_cOY6Cg,꿀공듀,creator,8,6290,21,0,786.25,0.003339,1.0000,426,1593.9,15.00
UCrzgxeSzwjlE1IZLYGgOB6w,클리니크 후즈후,creator,2,6123,24,1,3061.50,0.004083,0.5000,3061.5,3972.3,20700.00
UCmvZZXwdh_J-Es4u_R6iKHg,에이비클리닉 AB CLINIC,hospital_clinic,3,6092,25,0,2030.67,0.004104,0.6667,2226,3511.6000000000004,305.00
UCxIBvq8U4tX6-1GkagB-wig,W Clinic 쉽고 재미있게 알아보는 피부과시술,hospital_clinic,3,5977,31,0,1992.33,0.005187,0.6667,2160,2270.4,22300.00
UC8SpScqHMD-Cmy4fyqRcQpA,오늘도 JIWONS,creator,1,5961,0,24,5961.00,0.004026,0.0000,5961,5961,12600.00
UCEvR5_CfamKFIXFSh5GDnuQ,닥터 김재림,creator,4,5866,3,0,1466.50,0.000511,1.0000,1588,2189.7,8590.00
UCvo682HYUMOn9p73pCoAxqA,뉴 피부조정,hospital_clinic,3,5853,15,0,1951.00,0.002563,1.0000,1884,2313.6,1320.00
UCMM4I6JxqssS1f2soG6wwfA,피부닥,creator,3,5755,29,1,1918.33,0.005213,0.6667,2090,2970,36900.00
UCRNC5jAQrUTWBcRH8NkF9fA,BeautysDoctors,creator,8,5471,43,1,683.88,0.008042,0.7500,486.5,1365.9999999999998,5730.00
UCBW2HQ5-4X9Prp8Qam4ossA,로바에 의원 LOVAE CLINIC,hospital_clinic,6,5459,24,0,909.83,0.004396,1.0000,767,1548.5,11.00
UCOYnlDs4nyLZFOt1Pfwnvlg,리셋의원 분당,hospital_clinic,4,5429,27,0,1357.25,0.004973,1.0000,1132,2436.9,233.00
UCTiwiilZ0-ariTuT0doicAA,스킨로그휴먼,creator,4,5422,12,0,1355.50,0.002213,1.0000,1307.5,1669.7,64.00
UCbgg4A16nah5INcev92soQA,이웃집피부쌤,creator,2,5288,15,11,2644.00,0.004917,1.0000,2644,2844.8,177.00
UCU5f7lylblvJyVQh2GicrNg,뮤彡,creator,1,5271,57,6,5271.00,0.011952,1.0000,5271,5271,182.00
UCekgVLkCN_DYudQs4oKXCQw,고독한 초롱C,creator,1,5133,298,9,5133.00,0.059809,1.0000,5133,5133,1290.00
UCsQx9ZjGTUhVvlCcE3RjUaA,유도열,creator,1,4923,25,4,4923.00,0.005891,1.0000,4923,4923,10800.00
UCxOtenVJb6N6mhLfTnyo10Q,CLAIRExSEOUL,creator,3,4919,24,1,1639.67,0.005082,0.6667,2011,2589.4,393.00
UC3UcOp1BdlEYnJxi76Qb4-A,웰라스피부과,hospital_clinic,3,4584,12,14,1528.00,0.005672,1.0000,1998,2138.8,26.00
UC4jjGir6yTydQP4cZ0DCO3g,피부과전문의닥터지니 ,hospital_clinic,1,4521,8,0,4521.00,0.001770,1.0000,4521,4521,102000.00
UCAirUvR94MLsGchTju6FL2Q,피부일타 민원장,creator,2,4515,36,5,2257.50,0.009081,1.0000,2257.5,2445.9,18100.00
UCnGwQIgGA2vs4qCCUlGp6wA,피부는 조세포,creator,5,4436,12,0,887.20,0.002705,1.0000,420,1800.6,470.00
UCoc4HNOZ5JvlXQoPXePZr9Q,워너비성형외과 Wannabe PS,hospital_clinic,4,4327,25,0,1081.75,0.005778,0.7500,1098,1979.1000000000001,226.00
UCWYbJv-WsKN_-t3kb9lYRQg,Abijou Clinic,hospital_clinic,2,4323,3,0,2161.50,0.000694,1.0000,2161.5,3605.1,2790.00
UCx9f1OOGuHA1PnyM_PnfhjQ,둔촌셀로디피부과,hospital_clinic,1,4302,0,0,4302.00,0.000000,0.0000,4302,4302,0.00
UCodG0bJ3OICRA1bg4TBdU9A,피부트래블러,creator,3,4269,21,2,1423.00,0.005388,0.3333,983,2811.8,136000.00
UCVIaPYVt9eRS-ehbu47EQFQ,방쌤TV 의사 방민철,creator,2,4233,5,0,2116.50,0.001181,1.0000,2116.5,2506.5,1240.00
UC099DYOrdKt4a91Tb_0O_SA,나지혜의 청담살롱,creator,1,4109,33,1,4109.00,0.008275,0.0000,4109,4109,163.00
UCOatxzczCpy7_isyyMZxLdw,부산닥터스,creator,1,4106,20,0,4106.00,0.004871,1.0000,4106,4106,65.00
UCttIonEZSUVAKyoUbCdfLBg,올리티빙(alllitving) Allliting Plastic Surgery,creator,1,4078,24,0,4078.00,0.005885,1.0000,4078,4078,3550.00
UC2_Ba43KRtLDhJfRSmG2w_g, 닥터 닭갈비,creator,3,3847,11,0,1282.33,0.002859,0.6667,1665,1932.2,84.00
UCORos8fMpvatRJaOKFUpHmA,박희숙,creator,1,3737,25,2,3737.00,0.007225,1.0000,3737,3737,21.00
UCo1basVVrz_IZXEePolA5RA,세상의 모든 예쁨  세예클리닉,hospital_clinic,2,3727,0,34,1863.50,0.009123,0.5000,1863.5,3092.7000000000003,127.00
UCd6moUEvBdsa5hWqoh7Grgw,녕니녕 ,creator,2,3693,25,5,1846.50,0.008123,1.0000,1846.5,2088.5,142.00
UCcGWlmPnmNyAGggXYEBkddg,엘레강승,creator,3,3678,25,0,1226.00,0.006797,0.6667,1812,1845.6,2380.00
UCsix9kzyCBTaqs-aVz6MOLg,청담동 주피터(주름 피는 닥터),creator,2,3643,24,1,1821.50,0.006862,1.0000,1821.5,2182.7,762.00
UCpWY5oXP_1-SYih7pbetsHA,1mm plastic surgery,creator,3,3510,5,0,1170.00,0.001425,0.6667,1428,1902.4,613.00
UCUk2Mne42mJ7dFASfEjrtyw,Tentech Inc.,creator,3,3507,34,3,1169.00,0.010550,0.6667,1047,1776.6,223.00
UCvWsHZ0yhCzip7z5gMsmFOA,WONTECH,creator,5,3478,0,1,695.60,0.000288,1.0000,424,1292.4,1140.00
UCmX_qArI6FFPFX5zFZVuWxQ,서울리거피부과,hospital_clinic,4,3438,3,0,859.50,0.000873,1.0000,705.5,1388.8000000000002,597.00
UCEYA4wwvCzmfokPhCJOxshQ,암웨이하는 소프라노,creator,1,3419,33,0,3419.00,0.009652,0.0000,3419,3419,607.00
UCFjkFyYDu4HpLjc9axlh6YQ,V&MJ피부과성형외과,hospital_clinic,6,3380,44,1,563.33,0.013314,0.3333,300.5,1192,13300.00
UCpTscWDcKXOzoEBQUO--NPA,피부과전문의_샘닥,hospital_clinic,2,3344,12,7,1672.00,0.005682,1.0000,1672,2033.6,14300.00
UCmK-XkalbffOg6NCTthSIFQ,청주 필러의성지,hospital_clinic,3,3336,14,0,1112.00,0.004197,0.6667,1243,1909.4,2210.00
UC_GYujwCCQPWTCZTyo9laQg,미지의 피부세계,creator,4,3288,14,0,822.00,0.004258,0.5000,912,1342.3,52.00
UC4weWxKVBP0b6Dsg6b3jlwg,브이로블,creator,2,3276,21,9,1638.00,0.009158,1.0000,1638,1748.4,306.00
UCGp2rp_JjXHrFYSoGu-8rxA,MedicalAesthetic,brand,3,3188,0,1,1062.67,0.000314,0.0000,57,2502.6,17.00
UCLU-ix5Mh_D0kpWi9UD8H6Q,피부백과 피부과전문의 박준영,hospital_clinic,1,3179,13,0,3179.00,0.004089,1.0000,3179,3179,1070.00
UCdLeBLR4nEDNwNtmemSOYUg,아나클리_피부지킴이,creator,3,3140,9,0,1046.67,0.002866,0.6667,669,1981,32000.00
UCuBtFcpfciTfsE7Mkjq1t6g,김영기의 피부레슨,creator,2,3123,34,1,1561.50,0.011207,1.0000,1561.5,1562.7,53.00
UC9WrBGsN-Iwr58mQkE5FJOg,수상한 커플-sussanghan couple,creator,1,3097,5,0,3097.00,0.001614,1.0000,3097,3097,2310.00
UCRWFwjTqEK4aeDCUYSmU7oA,피부는 더안청담의원 X 넬의원,hospital_clinic,3,3095,40,0,1031.67,0.012924,0.6667,1330,1588.4,2470.00
UCMfo59VMFZgx_OdO0IVIJkA,정여사네 꿀잼라이프,creator,1,3083,13,5,3083.00,0.005838,1.0000,3083,3083,23000.00
UC9Whg20W47LSvdMasJsl7vg,EGGclinic TV,hospital_clinic,1,2983,9,1,2983.00,0.003352,0.0000,2983,2983,1750.00
UCUPZHHcEA4rQyeMpApPWcdQ,아임깡지imgangji,creator,1,2949,13,1,2949.00,0.004747,1.0000,2949,2949,1750.00
UC-iXE6ByDkIyvFsjdPws7_A,삼사오성형외과,hospital_clinic,5,2904,18,0,580.80,0.006198,0.8000,418,1130.6000000000001,1970.00
UCciZiatFXOBP4pMBWaTKyHA,까리한 피부과 전원장,hospital_clinic,2,2870,37,7,1435.00,0.015331,1.0000,1435,1494.2,75.00
UCeB4x78r6Jyy5qoiZM8NMvw,피부과 전문의 송병한,hospital_clinic,1,2856,3,1,2856.00,0.001401,1.0000,2856,2856,409.00
UCaVfygm-hTZvCVuy6F0LSDw,민표  쉼표 ,hospital_clinic,2,2824,8,0,1412.00,0.002833,1.0000,1412,1512,115.00
UCsB8Xde_CJBU1uuuqT-51Ww,꿀닥터 Dr.honeyLee,creator,1,2792,14,0,2792.00,0.005014,1.0000,2792,2792,2600.00
UCS2DUWxjya4Wa8xu6uB9D4w,세련닥터 울버린 (Dr.ulverin),creator,5,2787,23,1,557.40,0.008611,0.6000,532,831.2,6990.00
UCFR22SdPEC3XmU7nIygGjXw,GS SHOP,creator,1,2784,8,1,2784.00,0.003233,1.0000,2784,2784,46300.00
UCpm8W4910sHfwt8CFK-arVQ,유닟ᕷ˖°,creator,1,2754,31,8,2754.00,0.014161,1.0000,2754,2754,977.00
UC-sAYqvzO7dwvfwczbars2A,뷰티닥터 답정효,creator,3,2688,7,0,896.00,0.002604,0.3333,97,2080.2,1.00
UCXiGKkSJGx-zMlSBsjBUk0w,완두,creator,1,2682,33,16,2682.00,0.018270,1.0000,2682,2682,197.00
UCuTB9DzGAZu7bxecr8fWaTA,닥터 JYP  피부과전문의 박제영,hospital_clinic,2,2681,24,1,1340.50,0.009325,0.5000,1340.5,2091.3,3300.00
UC_c6oyaxNyCl6FlLGBzHmEQ,아인병원TV,hospital_clinic,3,2663,20,7,887.67,0.010139,0.6667,635,1380.6,4560.00
UCZGMjgtQVYkrN8HmJqAsvmA,Dr. Lee Yong-seok  the Lifting Doctor,hospital_clinic,1,2639,7,2,2639.00,0.003410,1.0000,2639,2639,19800.00
UCMiBDt0p8ai9VNZwmXiFBHA,갱쥐월드,creator,1,2625,16,1,2625.00,0.006476,1.0000,2625,2625,45.00
UC8hVivf-bg_-Vqzz4rZc2mg,피부 FOR워드 : 피부과전문의 이선복,hospital_clinic,3,2623,22,1,874.33,0.008769,1.0000,511,1534.2,270.00
UC4OGeW5FgXNoTudGd8iiPUA,새론언니- 비만해결 다이어트비법,creator,1,2619,5,0,2619.00,0.001909,1.0000,2619,2619,78.00
UC2lzYQ5kXBK0gkVDe5StZzQ,바노바기성형외과,hospital_clinic,1,2619,13,0,2619.00,0.004964,1.0000,2619,2619,12300.00
UChXTq-7qSDvLcxtzsm5LKUQ,스타피부과,hospital_clinic,2,2606,6,0,1303.00,0.002302,1.0000,1303,1984.6000000000001,1090.00
UCD3Gqaf3UL3kXi1ipi9-8dg,딸기요거트설빙주세요,creator,1,2601,119,44,2601.00,0.062668,0.0000,2601,2601,7890.00
UCr9UGHTsLEQba4GdYlkzEYA,엘레브TV,hospital_clinic,2,2595,2,0,1297.50,0.000771,0.0000,1297.5,1613.9,1390.00
UCwRiwU5tEFMYtP7eh6CjXaQ,Eraser Clinic,hospital_clinic,2,2591,8,0,1295.50,0.003088,0.5000,1295.5,2199.1000000000004,127000.00
UCTG56K9Y3beYuVjepqDNd5g,슈슈,creator,1,2563,23,1,2563.00,0.009364,1.0000,2563,2563,144.00
UCZfC9s3PdXTq62r0KjAi9Sg,숟이 SUDEE,creator,1,2555,24,0,2555.00,0.009393,1.0000,2555,2555,3260.00
UCAVLU_egUprOWFoZGOwaTGg,생얼월드[bare face world],creator,1,2554,9,3,2554.00,0.004699,1.0000,2554,2554,3290.00
UCkbPGpr-7WWacMmhbO3_5fA,시썰로그,creator,2,2550,3,0,1275.00,0.001176,1.0000,1275,1376.6,36.00
UC8vfgxEyNkurdQtnCUdaM4Q,박꾸비,creator,5,2500,23,5,500.00,0.011200,1.0000,442,706.4000000000001,388.00
UCWb0DyUcsJx7W1VpZ5KSbGg,gurumi ,creator,1,2459,12,0,2459.00,0.004880,1.0000,2459,2459,113.00
UCwUK8BppOkvy8eirPIgTONw,SeSe,creator,2,2432,22,8,1216.00,0.012336,0.5000,1216,1847.2,156.00
UCl4uFDaQGweLwHnd0mloPdA,Dr.스킨쉽,creator,2,2420,23,0,1210.00,0.009504,0.5000,1210,2129.2000000000003,1010.00
UCEsXrYVVxUPEZA8aoU4a4fQ,뷰티풀고운,creator,1,2414,4,11,2414.00,0.006214,1.0000,2414,2414,71.00
UCm3JNXHcfm3xSj8OLBfeJBQ,박쏭비,creator,1,2412,10,0,2412.00,0.004146,1.0000,2412,2412,106.00
UCrGyCyL-1547Tgrw_8qAuuQ,유나야,creator,1,2406,14,1,2406.00,0.006234,1.0000,2406,2406,60.00
UCeW13kHjeb_sviMo30GGBEw,단아한 이원장,creator,2,2384,21,12,1192.00,0.013842,0.5000,1192,2028.8,1730.00
UCcel9nDtEOC1PQOsnIcbD7g,닥터화이티의 피부연구소,creator,1,2382,5,0,2382.00,0.002099,1.0000,2382,2382,1390.00
UCgnp5jcAAMLhm1bajW4Lh6w,딜라이트피부과 닥터윤,hospital_clinic,1,2382,13,2,2382.00,0.006297,1.0000,2382,2382,418.00
UCZGtwv4Vpsmf3pqmGaZfPdQ,얀튜브 YAAN TUBE,hospital_clinic,1,2374,7,0,2374.00,0.002949,1.0000,2374,2374,1380.00
UCo5ixm4-kvKkgKT8asa_ssA,플래닛TV,creator,1,2358,3,0,2358.00,0.001272,1.0000,2358,2358,1730.00
UCKi50Y9dn39Y3wymFN44wTA,닥터 홍반장의 메리TV,creator,1,2358,4,0,2358.00,0.001696,1.0000,2358,2358,1180.00
UC789RQ_NBV9AGsCkjAOT7Vw,언니가 알려줄게,creator,1,2333,8,0,2333.00,0.003429,1.0000,2333,2333,81700.00
UCgHyIDZJwTj1_spbMA1am-g,hanabono하나보노,creator,1,2311,5,5,2311.00,0.004327,1.0000,2311,2311,365000.00
UCvd4u0lS9MB6kTY5wiXWBXw,이매,creator,1,2310,6,3,2310.00,0.003896,1.0000,2310,2310,591.00
UC-1VP089IRcg-qT2ZSNmmag,홍땡부부 httbooboo,creator,1,2282,5,0,2282.00,0.002191,1.0000,2282,2282,7.00
UCAjRQ-OuL6VwWV14jxvUIow,리잰 Jane ,creator,1,2268,4,3,2268.00,0.003086,1.0000,2268,2268,389.00
UCEndKyI_nXWcQa1bSsTQ_rg,눈웃음,creator,1,2260,3,0,2260.00,0.001327,1.0000,2260,2260,51.00
UCohE6Q5x7MQd0J53t5Mqnfg,그냥두욘 DOOYON,creator,1,2199,12,2,2199.00,0.006367,1.0000,2199,2199,24.00
UCq1_qzwQLqm-w0AQMe4NsPA,릴리lily,creator,1,2180,3,0,2180.00,0.001376,1.0000,2180,2180,3590.00
UCv2W5MeYBAlidsHIn49yhVA,소극적인 스누비의잼잼 - ai강아지 브이로그,creator,1,2175,2,0,2175.00,0.000920,1.0000,2175,2175,5.00
UC-hvam4FHeXJDQZ5sCW132A,청담 닥터원,creator,1,2150,8,0,2150.00,0.003721,1.0000,2150,2150,3740.00
UC4N9WG5FT75cEN79pSrRSKg,여신티켓(YEOTI) - Skin Life,creator,9,2130,6,0,236.67,0.002817,0.5556,155,504.40000000000003,110000.00
UCgOraC_wqu1xkH-11hOAZFA,오퍼스의원,hospital_clinic,1,2121,5,0,2121.00,0.002357,1.0000,2121,2121,1510.00
UCKzvW-z04MdrNgApfpSVDIw,솔이월드,creator,1,2099,7,0,2099.00,0.003335,1.0000,2099,2099,3520.00
UClAt4juoaaRmD486koE_dXg,NMYV_No money Yes vibe,creator,1,2097,53,4,2097.00,0.027182,1.0000,2097,2097,806.00
UCjUKjteIIeD8sQFGlme1-HQ,pickup美,creator,1,2096,2,0,2096.00,0.000954,1.0000,2096,2096,2.00
UCfK2gqBlxPRI8bwo8PNNoXw,볼륨송닥터,creator,2,2058,2,0,1029.00,0.000972,1.0000,1029,1596.2,17.00
UCpi3iP5MuL-OtoxrGNIOkoQ,얼굴 읽어주는 홍원장 Dr. HONG,creator,1,2049,53,41,2049.00,0.045876,0.0000,2049,2049,36400.00
UC77caM4HJbY4IyW3tIbbShg,닥터 타임머신(申),creator,2,2047,13,1,1023.50,0.006839,0.5000,1023.5,1761.5,221.00
UCIUVgAxp2nnbjG9VlwLOOOg,배럴댄TV,creator,1,2035,10,0,2035.00,0.004914,1.0000,2035,2035,1190.00
UCNgI5LPMm0jlORaZvm_cqCg,닥터씨엘 Dr. CL,creator,1,2033,7,0,2033.00,0.003443,1.0000,2033,2033,17500.00
UCONVZCIgg-W9KvmvxIQg7CA,Dr. Aran,creator,3,2024,8,0,674.67,0.003953,1.0000,280,1232,61.00
UCtyNJBrj8kI7YqIr0Kp_xfw,Dr. Son's Anti-Aging Exploration,hospital_clinic,2,2014,3,2,1007.00,0.002483,1.0000,1007,1294.2,24500.00
UCiRZD1JcaxHRsaOdlwAFXlQ,부산메디아트,creator,2,2008,3,0,1004.00,0.001494,1.0000,1004,1610.4,175.00
UCjhiqvKcjLWTzKy30yLQmxw,Today’s Shirley,creator,1,2002,4,0,2002.00,0.001998,1.0000,2002,2002,45.00
UCHOwQ2QDTKHz174NnmLMz8g,GOOD_info,creator,1,1995,5,0,1995.00,0.002506,1.0000,1995,1995,70.00
UCG0O-V3c2Vm8-LmDWX7f2-g,일타산피,creator,1,1984,19,0,1984.00,0.009577,1.0000,1984,1984,54.00
UC5lDrTi-3fmy46HUD4tYKOg,닥터어울림,creator,2,1977,17,0,988.50,0.008599,1.0000,988.5,1584.9,67.00
UCCVVGgguZq5Eq_oSCaI7FZw,솔직하지영,creator,1,1974,10,1,1974.00,0.005572,1.0000,1974,1974,489.00
UCnGKLmPP0xZGKOhCJMJNmOw,깔깔진주 pearl,creator,1,1956,15,0,1956.00,0.007669,1.0000,1956,1956,1900.00
UCrUsaD56XS7mqAxw8ycJWbw,뉴욕 미쓰차 | NY Miss Cha,creator,1,1948,7,5,1948.00,0.006160,1.0000,1948,1948,2390.00
UCY_wbu305pixkOO7Pc6XEBA,땡큐성형외과 Thank You Plastic Surgery,hospital_clinic,3,1943,0,0,647.67,0.000000,0.6667,344,1288.8000000000002,13400.00
UCORFlmFw9NjuhwCEz9epUFA,피부부부 SkinCouple,creator,1,1935,5,0,1935.00,0.002584,1.0000,1935,1935,83.00
UCXL1gnEIzfgmJbKxEmzq8LQ,지원ᴶⁱʷᵒⁿ,creator,1,1933,7,0,1933.00,0.003621,1.0000,1933,1933,12.00
UCWqc7Heq6pkiGn-uDjBcB4w,하늘반의 하루🩵,creator,1,1924,6,0,1924.00,0.003119,1.0000,1924,1924,10.00
UC538KRLQX5BGVHwBeVAkh8A,공주가되고픈 무너,creator,1,1916,8,2,1916.00,0.005219,1.0000,1916,1916,22.00
UC2U_kiESFXbXSVFNGYSGCOg,어린피부왕자 김현우,creator,2,1912,25,12,956.00,0.019351,0.5000,956,1608.8,16.00
UC_1R5EcFBR6A9cau_UQLArg,미차블룸 ,hospital_clinic,1,1880,8,0,1880.00,0.004255,1.0000,1880,1880,65.00
UCnQGAYumz3M7I_HHfAmLxMA,닥터 김철영,hospital_clinic,2,1859,5,0,929.50,0.002690,1.0000,929.5,1156.3,38.00
UC1VulZ68RUkyW1_t7IeQwAw,찌뇨  ⟡.·*:｡*ﾟ,creator,1,1801,11,8,1801.00,0.010550,1.0000,1801,1801,35.00
UCY1dTbwvOX0hx2JG-3gHWvA,닥터이레이저피부과,hospital_clinic,1,1795,6,0,1795.00,0.003343,1.0000,1795,1795,239.00
UCkDhrHKdtPgBKTl1P9efzaw,햄토리,creator,1,1782,23,0,1782.00,0.012907,1.0000,1782,1782,15.00
UCyjqjVXHJjGuzTr6Jb6QKUg,치즈,creator,1,1779,0,6,1779.00,0.003373,1.0000,1779,1779,210.00
UCrwKDznh-3NMHITld0ZvvdQ,소은Soeun ,creator,1,1777,7,1,1777.00,0.004502,1.0000,1777,1777,2.00
UCxjhzEyiQqiAyGFwW2Qr78A,젊닥 youngdoc,creator,1,1775,3,1,1775.00,0.002254,1.0000,1775,1775,721.00
UCGM_K0KBEM78mAH0q5Y9c5Q,어디에나 은아,creator,2,1768,4,1,884.00,0.002828,0.5000,884,1526.4,97.00
